id,brand,categories,primaryCategories,colors,prices.amountMax,prices.amountMin,prices.color,prices.condition,prices.isSale
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",59.99,Sand,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",59.99,Whiskey,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",50.99,Stucco Faux Suede,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",59.99,Black Faux Suede,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",27.99,Black Reptile,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",47.99,Black Reptile,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",65,Black Reptile,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",47.99,Stucco Faux Suede,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",27.99,Sand,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",27.99,Stucco Faux Suede,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",44.99,Black Reptile,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",44.99,Whiskey,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"70,00",70,Rosegold,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",44.99,Black Faux Suede,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",35.99,Black Faux Suede,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",29.74,Whiskey,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",29.74,Black Faux Suede,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",29.74,Black Faux Suede,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",44.99,Stucco Faux Suede,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",65,Sand,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",59.99,Black Reptile,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",27.99,Whiskey,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",29.74,Stucco Faux Suede,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",35.99,Black,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",35.99,Stucco Faux Suede,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",65,Sand,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",44.99,Stucco Faux Suede,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",50.99,Black Faux Suede,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",27.99,Stucco Faux Suede,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",65,Whiskey,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",44.99,Black Faux Suede,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",35.99,Black Reptile,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",50.99,Black Faux Suede,,FALSE
AV-nct2MuC1rwyj_ge4_,dr. scholls,"Womens,Shoes,Flats,Dr. Scholl's",Shoes,,"65,00",35.99,Whiskey,,FALSE
AWDNbvGgYSSHbkXwuSjQ,ryka,"Womens,Shoes,Boots,Ryka",Shoes,,"70,00",70,Blue Gray,,FALSE
AWDNbvGgYSSHbkXwuSjQ,ryka,"Womens,Shoes,Boots,Ryka",Shoes,,"70,00",70,Blue Gray,,FALSE
AWDNbvGgYSSHbkXwuSjQ,ryka,"Womens,Shoes,Boots,Ryka",Shoes,,"70,00",70,Black Gray,,FALSE
AWDNbvGgYSSHbkXwuSjQ,ryka,"Womens,Shoes,Boots,Ryka",Shoes,,"70,00",70,Gray Purple,,FALSE
AWDNbvGgYSSHbkXwuSjQ,ryka,"Womens,Shoes,Boots,Ryka",Shoes,,"70,00",70,Brown Peach,,FALSE
AWDNbvGgYSSHbkXwuSjQ,ryka,"Womens,Shoes,Boots,Ryka",Shoes,,"70,00",70,Blue Gray,,FALSE
AWDNbvGgYSSHbkXwuSjQ,ryka,"Womens,Shoes,Boots,Ryka",Shoes,,"70,00",70,Blue Gray,,FALSE
AWDNbvGgYSSHbkXwuSjQ,ryka,"Womens,Shoes,Boots,Ryka",Shoes,,"70,00",70,Gray Purple,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",80,Black,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",56.24,Dark Brown,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",74.99,Dark Gray,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",80,Dark Gray,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",74.99,Black,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",74.99,Dark Gray,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",74.99,Stucco,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",63.74,Dark Gray,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",33.99,Dark Brown,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",80,Dark Brown,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",80,Dark Gray,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",63.74,Dark Gray,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",59.99,Stucco,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",80,Stucco,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",74.99,Black,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",59.99,Stucco,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",95,Black,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",56.24,Dark Brown,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",59.99,Stucco,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",59.99,Stucco,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",31.99,Dark Brown,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",95,Stucco,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",80,Black,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",59.99,Stucco,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",33.99,Stucco,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",63.74,Stucco,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",59.99,Black,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",63.74,Dark Brown,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",59.99,Dark Gray,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",80,Stucco,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",80,Stucco,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",74.99,Dark Gray,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",33.99,Dark Gray,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",56.24,Stucco,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",80,Stucco,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",74.99,Dark Gray,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",31.99,Dark Brown,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",31.99,Dark Gray,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",80,Dark Brown,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",80,Black,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",33.99,Dark Gray,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",95,Stucco,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",63.74,Dark Gray,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",56.24,Dark Brown,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",31.99,Dark Brown,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",59.99,Dark Gray,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",74.99,Dark Gray,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",59.99,Stucco,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"80,00",80,Black,,FALSE
AV-nbbryuC1rwyj_geFh,dr. scholls,"Womens,Shoes,Boots,Dr. Scholl's","Shoes,Shoes",,"95,00",56.24,Black,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,49.99,Black,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,49.99,Storm Gray,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,42.49,Storm Gray,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,42.49,Storm Gray,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,42.49,Inky Navy,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,37.49,Inky Navy,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,49.99,Black,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,49.99,Black,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,49.99,Inky Navy,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,49.99,Black,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,39.99,Storm Gray,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,49.99,Storm Gray,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,37.49,Inky Navy,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,39.99,Inky Navy,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,49.99,Storm Gray,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,39.99,Stone,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,39.99,Inky Navy,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,39.99,Inky Navy,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,39.99,Black,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,42.49,Stone,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,42.49,Inky Navy,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,39.99,Stone,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,42.49,Black,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,59.99,Inky Navy,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,39.99,Inky Navy,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,42.49,Inky Navy,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,49.99,Storm Gray,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,37.49,Black,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,42.49,Stone,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,42.49,Stone,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,37.49,Stone,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,42.49,Stone,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,59.99,Stone,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,59.99,Storm Gray,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,59.99,Storm Gray,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,42.49,Storm Gray,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,49.99,Inky Navy,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,37.49,Storm Gray,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,39.99,Stone,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,42.49,Inky Navy,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,37.49,Storm Gray,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,59.99,Stone,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,37.49,Inky Navy,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,42.49,Storm Gray,,FALSE
AV-nb4hWYSSHbkXwpaCH,lifestride,"Womens,Shoes,Flats,LifeStride",Shoes,,59.99,37.49,Storm Gray,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,59.99,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,37.49,Brown,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,39.99,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,39.99,Navy,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,42.49,Brown,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,59.99,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,49.99,Navy,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,59.99,Navy,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,39.99,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,42.49,Brown,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,49.99,Brown,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,42.49,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,59.99,Navy,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,49.99,Navy,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,59.99,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,39.99,Navy,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,42.49,Brown,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,39.99,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,42.49,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,37.49,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,37.49,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,49.99,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,42.49,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,42.49,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,37.49,Navy,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,59.99,Navy,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,37.49,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,42.49,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,59.99,Brown,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,59.99,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,49.99,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,49.99,Navy,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,49.99,Brown,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,49.99,Black,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,49.99,Brown,,FALSE
AV-9hsUluC1rwyj_g2eA,lifestride,"Womens,Shoes,Loafers,LifeStride",Shoes,,59.99,49.99,Navy,,FALSE
AV_X2eizuC1rwyj_hq4k,lifestride,"Womens,Shoes,Flats,LifeStride","Shoes,Shoes",,59.99,59.99,Dark Gray,,FALSE
AV_X2eizuC1rwyj_hq4k,lifestride,"Womens,Shoes,Flats,LifeStride","Shoes,Shoes",,59.99,49.99,Dark Gray,,FALSE
AV_X2eizuC1rwyj_hq4k,lifestride,"Womens,Shoes,Flats,LifeStride","Shoes,Shoes",,59.99,49.99,Dark Gray,,FALSE
AV_X2eizuC1rwyj_hq4k,lifestride,"Womens,Shoes,Flats,LifeStride","Shoes,Shoes",,59.99,49.99,Dark Gray,,FALSE
AV_X2eizuC1rwyj_hq4k,lifestride,"Womens,Shoes,Flats,LifeStride","Shoes,Shoes",,59.99,42.49,Dark Gray,,FALSE
AV_X2eizuC1rwyj_hq4k,lifestride,"Womens,Shoes,Flats,LifeStride","Shoes,Shoes",,59.99,42.49,Dark Gray,,FALSE
AV_X2eizuC1rwyj_hq4k,lifestride,"Womens,Shoes,Flats,LifeStride","Shoes,Shoes",,59.99,42.49,Dark Gray,,FALSE
AV_X2eizuC1rwyj_hq4k,lifestride,"Womens,Shoes,Flats,LifeStride","Shoes,Shoes",,59.99,37.49,Dark Gray,,FALSE
AV_X2eizuC1rwyj_hq4k,lifestride,"Womens,Shoes,Flats,LifeStride","Shoes,Shoes",,59.99,59.99,Dark Gray,,FALSE
AV_X2eizuC1rwyj_hq4k,lifestride,"Womens,Shoes,Flats,LifeStride","Shoes,Shoes",,59.99,42.49,Dark Gray,,FALSE
AV_X2eizuC1rwyj_hq4k,lifestride,"Womens,Shoes,Flats,LifeStride","Shoes,Shoes",,59.99,39.99,Dark Gray,,FALSE
